module           : False
lamda            : 256
regularize_to    : other
attack_to        : other
loss_type        : sim
advtrain_type    : Rep
train_type       : contrastive
lr               : 0.1
lr_multiplier    : 15.0
decay            : 1e-06
dataset          : cifar-10
load_checkpoint  : ckpt_200epochs.t7
resume           : True
model            : ResNet18
name             : Run3
seed             : 0
batch_size       : 256
epoch            : 101
color_jitter_strength : 0.5
temperature      : 0.5
local_rank       : 0
ngpu             : 1
min              : 0.0
max              : 1.0
attack_type      : linf
epsilon          : 0.0314
alpha            : 0.007
k                : 7
random_start     : True
==> Preparing data..
Downloading https://www.cs.toronto.edu/~kriz/cifar-10-python.tar.gz to ./Data/cifar-10-python.tar.gz
Extracting ./Data/cifar-10-python.tar.gz to ./Data
Files already downloaded and verified
==> Building model..
torch.Size([1, 512])
ResNet18 is loading ...
Representation attack info ...
Rep_attack_ep_0.0314_alpha_0.007_min_val_0.0_max_val_1.0_max_iters_7_type_linf_randomstart_True
Using CUDA..
Training info...
results/log_Run3Rep_attack_ep_0.0314_alpha_0.007_min_val_0.0_max_val_1.0_max_iters_7_type_linf_randomstart_Truecontrastive_ResNet18_cifar-10_b256_nGPU1_l256_0
Run3Rep_attack_ep_0.0314_alpha_0.007_min_val_0.0_max_val_1.0_max_iters_7_type_linf_randomstart_Truecontrastive_ResNet18_cifar-10_b256_nGPU1_l256

Epoch: 0
 [===================================================>..................................]  Step: 1s829ms | Tot: 3m36s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 119/196 
 [====================================================>.................................]  Step: 1s828ms | Tot: 3m37s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 120/196 
 [====================================================>.................................]  Step: 1s828ms | Tot: 3m39s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 121/196 
 [=====================================================>................................]  Step: 1s828ms | Tot: 3m41s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 122/196 
 [=====================================================>................................]  Step: 1s829ms | Tot: 3m43s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 123/196 
 [=====================================================>................................]  Step: 1s827ms | Tot: 3m45s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 124/196 
 [======================================================>...............................]  Step: 1s831ms | Tot: 3m47s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 125/196 
 [======================================================>...............................]  Step: 1s827ms | Tot: 3m48s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 126/196 
 [=======================================================>..............................]  Step: 1s828ms | Tot: 3m50s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 127/196 
 [=======================================================>..............................]  Step: 1s830ms | Tot: 3m52s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 128/196 
 [========================================================>.............................]  Step: 1s827ms | Tot: 3m54s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 129/196 
 [========================================================>.............................]  Step: 1s827ms | Tot: 3m56s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 130/196 
 [=========================================================>............................]  Step: 1s831ms | Tot: 3m58s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 131/196 
 [=========================================================>............................]  Step: 1s831ms | Tot: 3m59s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 132/196 
 [=========================================================>............................]  Step: 1s828ms | Tot: 4m1s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 133/196 
 [==========================================================>...........................]  Step: 1s828ms | Tot: 4m3s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 134/196 
 [==========================================================>...........................]  Step: 1s831ms | Tot: 4m5s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 135/196 
 [===========================================================>..........................]  Step: 1s832ms | Tot: 4m7s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 136/196 
 [===========================================================>..........................]  Step: 1s830ms | Tot: 4m9s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 137/196 
 [============================================================>.........................]  Step: 1s830ms | Tot: 4m10s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 138/196 
 [============================================================>.........................]  Step: 1s833ms | Tot: 4m12s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 139/196 
 [============================================================>.........................]  Step: 1s831ms | Tot: 4m14s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 140/196 
 [=============================================================>........................]  Step: 1s833ms | Tot: 4m16s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 141/196 
 [=============================================================>........................]  Step: 1s832ms | Tot: 4m18s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 142/196 
 [==============================================================>.......................]  Step: 1s833ms | Tot: 4m20s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 143/196 
 [==============================================================>.......................]  Step: 1s830ms | Tot: 4m21s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 144/196 
 [===============================================================>......................]  Step: 1s832ms | Tot: 4m23s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 145/196 
 [===============================================================>......................]  Step: 1s831ms | Tot: 4m25s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 146/196 
 [================================================================>.....................]  Step: 1s833ms | Tot: 4m27s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 147/196 
 [================================================================>.....................]  Step: 1s834ms | Tot: 4m29s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 148/196 
 [================================================================>.....................]  Step: 1s834ms | Tot: 4m31s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 149/196 
 [=================================================================>....................]  Step: 1s834ms | Tot: 4m32s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 150/196 
 [=================================================================>....................]  Step: 1s832ms | Tot: 4m34s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 151/196 
 [==================================================================>...................]  Step: 1s832ms | Tot: 4m36s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 152/196 
 [==================================================================>...................]  Step: 1s833ms | Tot: 4m38s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 153/196 
 [===================================================================>..................]  Step: 1s832ms | Tot: 4m40s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 154/196 
 [===================================================================>..................]  Step: 1s832ms | Tot: 4m42s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 155/196 
 [====================================================================>.................]  Step: 1s829ms | Tot: 4m43s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 156/196 
 [====================================================================>.................]  Step: 1s831ms | Tot: 4m45s | Loss: 10.536 | SimLoss: 10.515 | Adv: 0.02 157/196 
 [====================================================================>.................]  Step: 1s833ms | Tot: 4m47s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 158/196 
 [=====================================================================>................]  Step: 1s833ms | Tot: 4m49s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 159/196 
 [=====================================================================>................]  Step: 1s833ms | Tot: 4m51s | Loss: 10.536 | SimLoss: 10.515 | Adv: 0.02 160/196 
 [======================================================================>...............]  Step: 1s833ms | Tot: 4m53s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 161/196 
 [======================================================================>...............]  Step: 1s833ms | Tot: 4m54s | Loss: 10.536 | SimLoss: 10.515 | Adv: 0.02 162/196 
 [=======================================================================>..............]  Step: 1s833ms | Tot: 4m56s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 163/196 
 [=======================================================================>..............]  Step: 1s831ms | Tot: 4m58s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 164/196 
 [=======================================================================>..............]  Step: 1s830ms | Tot: 5m335ms | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 165/196 
 [========================================================================>.............]  Step: 1s833ms | Tot: 5m2s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 166/196 
 [========================================================================>.............]  Step: 1s832ms | Tot: 5m4s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 167/196 
 [=========================================================================>............]  Step: 1s830ms | Tot: 5m5s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 168/196 
 [=========================================================================>............]  Step: 1s832ms | Tot: 5m7s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 169/196 
 [==========================================================================>...........]  Step: 1s831ms | Tot: 5m9s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 170/196 
 [==========================================================================>...........]  Step: 1s830ms | Tot: 5m11s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 171/196 
 [===========================================================================>..........]  Step: 1s832ms | Tot: 5m13s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 172/196 
 [===========================================================================>..........]  Step: 1s831ms | Tot: 5m14s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 173/196 
 [===========================================================================>..........]  Step: 1s830ms | Tot: 5m16s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 174/196 
 [============================================================================>.........]  Step: 1s831ms | Tot: 5m18s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 175/196 
 [============================================================================>.........]  Step: 1s832ms | Tot: 5m20s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 176/196 
 [=============================================================================>........]  Step: 1s830ms | Tot: 5m22s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 177/196 
 [=============================================================================>........]  Step: 1s834ms | Tot: 5m24s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 178/196 
 [==============================================================================>.......]  Step: 1s833ms | Tot: 5m25s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 179/196 
 [==============================================================================>.......]  Step: 1s830ms | Tot: 5m27s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 180/196 
 [==============================================================================>.......]  Step: 1s832ms | Tot: 5m29s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 181/196 
 [===============================================================================>......]  Step: 1s830ms | Tot: 5m31s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 182/196 
 [===============================================================================>......]  Step: 1s830ms | Tot: 5m33s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 183/196 
 [================================================================================>.....]  Step: 1s836ms | Tot: 5m35s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 184/196 
 [================================================================================>.....]  Step: 1s836ms | Tot: 5m36s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 185/196 
 [=================================================================================>....]  Step: 1s834ms | Tot: 5m38s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 186/196 
 [=================================================================================>....]  Step: 1s832ms | Tot: 5m40s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 187/196 
 [==================================================================================>...]  Step: 1s832ms | Tot: 5m42s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 188/196 
 [==================================================================================>...]  Step: 1s832ms | Tot: 5m44s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 189/196 
 [==================================================================================>...]  Step: 1s833ms | Tot: 5m46s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 190/196 
 [===================================================================================>..]  Step: 1s830ms | Tot: 5m47s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 191/196 
 [===================================================================================>..]  Step: 1s831ms | Tot: 5m49s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 192/196 
 [====================================================================================>.]  Step: 1s831ms | Tot: 5m51s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 193/196 
 [====================================================================================>.]  Step: 1s834ms | Tot: 5m53s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 194/196 
 [=====================================================================================>]  Step: 1s833ms | Tot: 5m55s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 195/196 
 [=====================================================================================>]  Step: 603ms | Tot: 5m55s | Loss: 10.522 | SimLoss: 10.502 | Adv: 0.02 196/196 

Epoch: 62
 [>.....................................................................................]  Step: 2s699ms | Tot: 0ms | Loss: 10.531 | SimLoss: 10.511 | Adv: 0.02 1/196 
 [>.....................................................................................]  Step: 1s835ms | Tot: 1s836ms | Loss: 10.506 | SimLoss: 10.486 | Adv: 0.02 2/196 
 [>.....................................................................................]  Step: 1s833ms | Tot: 3s669ms | Loss: 10.528 | SimLoss: 10.508 | Adv: 0.02 3/196 
 [=>....................................................................................]  Step: 1s831ms | Tot: 5s500ms | Loss: 10.519 | SimLoss: 10.498 | Adv: 0.02 4/196 
 [=>....................................................................................]  Step: 1s833ms | Tot: 7s334ms | Loss: 10.505 | SimLoss: 10.485 | Adv: 0.02 5/196 
 [==>...................................................................................]  Step: 1s830ms | Tot: 9s165ms | Loss: 10.513 | SimLoss: 10.493 | Adv: 0.02 6/196 
 [==>...................................................................................]  Step: 1s831ms | Tot: 10s997ms | Loss: 10.513 | SimLoss: 10.493 | Adv: 0.02 7/196 
 [===>..................................................................................]  Step: 1s831ms | Tot: 12s828ms | Loss: 10.526 | SimLoss: 10.505 | Adv: 0.02 8/196 
 [===>..................................................................................]  Step: 1s832ms | Tot: 14s661ms | Loss: 10.519 | SimLoss: 10.499 | Adv: 0.02 9/196 
 [===>..................................................................................]  Step: 1s833ms | Tot: 16s494ms | Loss: 10.524 | SimLoss: 10.504 | Adv: 0.02 10/196 
 [====>.................................................................................]  Step: 1s834ms | Tot: 18s328ms | Loss: 10.526 | SimLoss: 10.506 | Adv: 0.02 11/196 
 [====>.................................................................................]  Step: 1s834ms | Tot: 20s163ms | Loss: 10.526 | SimLoss: 10.505 | Adv: 0.02 12/196 
 [=====>................................................................................]  Step: 1s833ms | Tot: 21s997ms | Loss: 10.524 | SimLoss: 10.504 | Adv: 0.02 13/196 
 [=====>................................................................................]  Step: 1s832ms | Tot: 23s829ms | Loss: 10.524 | SimLoss: 10.504 | Adv: 0.02 14/196 
 [======>...............................................................................]  Step: 1s832ms | Tot: 25s662ms | Loss: 10.522 | SimLoss: 10.501 | Adv: 0.02 15/196 
 [======>...............................................................................]  Step: 1s832ms | Tot: 27s494ms | Loss: 10.527 | SimLoss: 10.507 | Adv: 0.02 16/196 
 [=======>..............................................................................]  Step: 1s832ms | Tot: 29s327ms | Loss: 10.530 | SimLoss: 10.509 | Adv: 0.02 17/196 
 [=======>..............................................................................]  Step: 1s832ms | Tot: 31s159ms | Loss: 10.530 | SimLoss: 10.509 | Adv: 0.02 18/196 
 [=======>..............................................................................]  Step: 1s832ms | Tot: 32s992ms | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 19/196 
 [========>.............................................................................]  Step: 1s831ms | Tot: 34s823ms | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 20/196 
 [========>.............................................................................]  Step: 1s832ms | Tot: 36s655ms | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 21/196 
 [=========>............................................................................]  Step: 1s833ms | Tot: 38s489ms | Loss: 10.531 | SimLoss: 10.511 | Adv: 0.02 22/196 
 [=========>............................................................................]  Step: 1s833ms | Tot: 40s323ms | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 23/196 
 [==========>...........................................................................]  Step: 1s831ms | Tot: 42s154ms | Loss: 10.530 | SimLoss: 10.510 | Adv: 0.02 24/196 
 [==========>...........................................................................]  Step: 1s834ms | Tot: 43s989ms | Loss: 10.531 | SimLoss: 10.510 | Adv: 0.02 25/196 
 [==========>...........................................................................]  Step: 1s832ms | Tot: 45s821ms | Loss: 10.529 | SimLoss: 10.509 | Adv: 0.02 26/196 
 [===========>..........................................................................]  Step: 1s833ms | Tot: 47s654ms | Loss: 10.531 | SimLoss: 10.510 | Adv: 0.02 27/196 
 [===========>..........................................................................]  Step: 1s831ms | Tot: 49s486ms | Loss: 10.532 | SimLoss: 10.511 | Adv: 0.02 28/196 
 [============>.........................................................................]  Step: 1s832ms | Tot: 51s319ms | Loss: 10.531 | SimLoss: 10.511 | Adv: 0.02 29/196 
 [============>.........................................................................]  Step: 1s835ms | Tot: 53s154ms | Loss: 10.531 | SimLoss: 10.511 | Adv: 0.02 30/196 
 [=============>........................................................................]  Step: 1s833ms | Tot: 54s988ms | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 31/196 
 [=============>........................................................................]  Step: 1s831ms | Tot: 56s819ms | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 32/196 
 [==============>.......................................................................]  Step: 1s833ms | Tot: 58s653ms | Loss: 10.532 | SimLoss: 10.511 | Adv: 0.02 33/196 
 [==============>.......................................................................]  Step: 1s835ms | Tot: 1m489ms | Loss: 10.533 | SimLoss: 10.512 | Adv: 0.02 34/196 
 [==============>.......................................................................]  Step: 1s833ms | Tot: 1m2s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 35/196 
 [===============>......................................................................]  Step: 1s831ms | Tot: 1m4s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 36/196 
 [===============>......................................................................]  Step: 1s831ms | Tot: 1m5s | Loss: 10.536 | SimLoss: 10.515 | Adv: 0.02 37/196 
 [================>.....................................................................]  Step: 1s831ms | Tot: 1m7s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 38/196 
 [================>.....................................................................]  Step: 1s832ms | Tot: 1m9s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 39/196 
 [=================>....................................................................]  Step: 1s830ms | Tot: 1m11s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 40/196 
 [=================>....................................................................]  Step: 1s831ms | Tot: 1m13s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 41/196 
 [=================>....................................................................]  Step: 1s833ms | Tot: 1m15s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 42/196 
 [==================>...................................................................]  Step: 1s832ms | Tot: 1m16s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 43/196 
 [==================>...................................................................]  Step: 1s832ms | Tot: 1m18s | Loss: 10.537 | SimLoss: 10.516 | Adv: 0.02 44/196 
 [===================>..................................................................]  Step: 1s831ms | Tot: 1m20s | Loss: 10.537 | SimLoss: 10.516 | Adv: 0.02 45/196 
 [===================>..................................................................]  Step: 1s842ms | Tot: 1m22s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 46/196 
 [====================>.................................................................]  Step: 1s832ms | Tot: 1m24s | Loss: 10.538 | SimLoss: 10.518 | Adv: 0.02 47/196 
 [====================>.................................................................]  Step: 1s829ms | Tot: 1m26s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 48/196 
 [=====================>................................................................]  Step: 1s830ms | Tot: 1m27s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 49/196 
 [=====================>................................................................]  Step: 1s835ms | Tot: 1m29s | Loss: 10.537 | SimLoss: 10.517 | Adv: 0.02 50/196 
 [=====================>................................................................]  Step: 1s831ms | Tot: 1m31s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 51/196 
 [======================>...............................................................]  Step: 1s829ms | Tot: 1m33s | Loss: 10.536 | SimLoss: 10.515 | Adv: 0.02 52/196 
 [======================>...............................................................]  Step: 1s832ms | Tot: 1m35s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 53/196 
 [=======================>..............................................................]  Step: 1s830ms | Tot: 1m37s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 54/196 
 [=======================>..............................................................]  Step: 1s831ms | Tot: 1m38s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 55/196 
 [========================>.............................................................]  Step: 1s831ms | Tot: 1m40s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 56/196 
 [========================>.............................................................]  Step: 1s831ms | Tot: 1m42s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 57/196 
 [=========================>............................................................]  Step: 1s830ms | Tot: 1m44s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 58/196 
 [=========================>............................................................]  Step: 1s831ms | Tot: 1m46s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 59/196 
 [=========================>............................................................]  Step: 1s829ms | Tot: 1m48s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 60/196 
 [==========================>...........................................................]  Step: 1s829ms | Tot: 1m49s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 61/196 
 [==========================>...........................................................]  Step: 1s831ms | Tot: 1m51s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 62/196 
 [===========================>..........................................................]  Step: 1s831ms | Tot: 1m53s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 63/196 
 [===========================>..........................................................]  Step: 1s831ms | Tot: 1m55s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 64/196 
 [============================>.........................................................]  Step: 1s831ms | Tot: 1m57s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 65/196 
 [============================>.........................................................]  Step: 1s830ms | Tot: 1m59s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 66/196 
 [============================>.........................................................]  Step: 1s829ms | Tot: 2m938ms | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 67/196 
 [=============================>........................................................]  Step: 1s830ms | Tot: 2m2s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 68/196 
 [=============================>........................................................]  Step: 1s829ms | Tot: 2m4s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 69/196 
 [==============================>.......................................................]  Step: 1s831ms | Tot: 2m6s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 70/196 
 [==============================>.......................................................]  Step: 1s829ms | Tot: 2m8s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 71/196 
 [===============================>......................................................]  Step: 1s830ms | Tot: 2m10s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 72/196 
 [===============================>......................................................]  Step: 1s831ms | Tot: 2m11s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 73/196 
 [================================>.....................................................]  Step: 1s829ms | Tot: 2m13s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 74/196 
 [================================>.....................................................]  Step: 1s828ms | Tot: 2m15s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 75/196 
 [================================>.....................................................]  Step: 1s829ms | Tot: 2m17s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 76/196 
 [=================================>....................................................]  Step: 1s829ms | Tot: 2m19s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 77/196 
 [=================================>....................................................]  Step: 1s834ms | Tot: 2m21s | Loss: 10.533 | SimLoss: 10.512 | Adv: 0.02 78/196 
 [==================================>...................................................]  Step: 1s830ms | Tot: 2m22s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 79/196 
 [==================================>...................................................]  Step: 1s829ms | Tot: 2m24s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 80/196 
 [===================================>..................................................]  Step: 1s832ms | Tot: 2m26s | Loss: 10.533 | SimLoss: 10.512 | Adv: 0.02 81/196 
 [===================================>..................................................]  Step: 1s832ms | Tot: 2m28s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 82/196 
 [===================================>..................................................]  Step: 1s830ms | Tot: 2m30s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 83/196 
 [====================================>.................................................]  Step: 1s830ms | Tot: 2m32s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 84/196 
 [====================================>.................................................]  Step: 1s832ms | Tot: 2m33s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 85/196 
 [=====================================>................................................]  Step: 1s831ms | Tot: 2m35s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 86/196 
 [=====================================>................................................]  Step: 1s832ms | Tot: 2m37s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 87/196 
 [======================================>...............................................]  Step: 1s830ms | Tot: 2m39s | Loss: 10.533 | SimLoss: 10.512 | Adv: 0.02 88/196 
 [======================================>...............................................]  Step: 1s835ms | Tot: 2m41s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 89/196 
 [=======================================>..............................................]  Step: 1s837ms | Tot: 2m43s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 90/196 
 [=======================================>..............................................]  Step: 1s835ms | Tot: 2m44s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 91/196 
 [=======================================>..............................................]  Step: 1s836ms | Tot: 2m46s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 92/196 
 [========================================>.............................................]  Step: 1s837ms | Tot: 2m48s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 93/196 
 [========================================>.............................................]  Step: 1s836ms | Tot: 2m50s | Loss: 10.532 | SimLoss: 10.511 | Adv: 0.02 94/196 
 [=========================================>............................................]  Step: 1s835ms | Tot: 2m52s | Loss: 10.531 | SimLoss: 10.511 | Adv: 0.02 95/196 
 [=========================================>............................................]  Step: 1s834ms | Tot: 2m54s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 96/196 
 [==========================================>...........................................]  Step: 1s834ms | Tot: 2m55s | Loss: 10.532 | SimLoss: 10.511 | Adv: 0.02 97/196 
 [==========================================>...........................................]  Step: 1s831ms | Tot: 2m57s | Loss: 10.532 | SimLoss: 10.512 | Adv: 0.02 98/196 
 [===========================================>..........................................]  Step: 1s833ms | Tot: 2m59s | Loss: 10.533 | SimLoss: 10.513 | Adv: 0.02 99/196 
 [===========================================>..........................................]  Step: 1s831ms | Tot: 3m1s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 100/196 
 [===========================================>..........................................]  Step: 1s834ms | Tot: 3m3s | Loss: 10.534 | SimLoss: 10.513 | Adv: 0.02 101/196 
 [============================================>.........................................]  Step: 1s832ms | Tot: 3m5s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 102/196 
 [============================================>.........................................]  Step: 1s834ms | Tot: 3m6s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 103/196 
 [=============================================>........................................]  Step: 1s834ms | Tot: 3m8s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 104/196 
 [=============================================>........................................]  Step: 1s834ms | Tot: 3m10s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 105/196 
 [==============================================>.......................................]  Step: 1s831ms | Tot: 3m12s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 106/196 
 [==============================================>.......................................]  Step: 1s829ms | Tot: 3m14s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 107/196 
 [==============================================>.......................................]  Step: 1s830ms | Tot: 3m16s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 108/196 
 [===============================================>......................................]  Step: 1s831ms | Tot: 3m17s | Loss: 10.534 | SimLoss: 10.514 | Adv: 0.02 109/196 
 [===============================================>......................................]  Step: 1s832ms | Tot: 3m19s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 110/196 
 [================================================>.....................................]  Step: 1s829ms | Tot: 3m21s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 111/196 
 [================================================>.....................................]  Step: 1s832ms | Tot: 3m23s | Loss: 10.535 | SimLoss: 10.514 | Adv: 0.02 112/196 
 [=================================================>....................................]  Step: 1s832ms | Tot: 3m25s | Loss: 10.535 | SimLoss: 10.515 | Adv: 0.02 113/196 
 [=================================================>....................................]  Step: 1s834ms | Tot: 3m27s | Loss: 10.536 | SimLoss: 10.515 | Adv: 0.02 114/196 
 [==================================================>...................................]  Step: 1s834ms | Tot: 3m28s | Loss: 10.536 | SimLoss: 10.515 | Adv: 0.02 115/196 
 [==================================================>...................................]  Step: 1s838ms | Tot: 3m30s | Loss: 10.536 | SimLoss: 10.516 | Adv: 0.02 116/196 
